title,salary,experience,education,skill,city
Odoo工程开发师,10500.0,3,本科,6,上海
C++、Python软件工程师,32500.0,5,本科,9,深圳
Linux开发工程师,7000.0,0,本科,6,上海
人工智能、机器学习、算法讲师,15000.0,3,大专,5,成都
C++、Python软件工程师,32500.0,5,本科,9,上海
数据仓库工程师,22500.0,5,本科,7,深圳
数据分析师,4500.0,2,大专,8,成都
python web  开发工程师,13500.0,2,本科,2,广州
生产工具高级开发工程师,15000.0,2,硕士,6,深圳
高级生物信息工程师,11000.0,3,硕士,6,广州
大数据开发工程师,17500.0,0,本科,5,成都
Python高级讲师,20000.0,3,大专,6,北京
AI应用使能工程师,22500.0,5,本科,10,深圳
生物信息高级工程师,11000.0,0,硕士,5,广州
python教学总监,20000.0,3,大专,6,北京
高级运维开发工程师,17500.0,0,本科,10,成都
初级/中级php开发工程师,9000.0,0,本科,8,广州
Python高级开发工程师,15000.0,5,本科,2,北京
运维开发工程师,19500.0,2,本科,6,深圳
数据挖掘工程师,16500.0,3,本科,5,广州
高级python工程师（成都1人）(职位编号：sugon001057),7500.0,1,本科,6,成都
资深测试工程师,31000.0,5,本科,10,深圳
BMS HIL工程师（研究院）,13333.0,0,本科,3,上海
Python开发工程师,17500.0,0,本科,3,北京
运维工程师（交易结算事业部）,19500.0,2,本科,12,深圳
数字后端设计工程师,15000.0,3,本科,4,成都
Python中高级开发工程师,7500.0,2,大专,5,成都
高级开发工程师 （云计算）,20833.0,2,本科,12,深圳
Linux开发工程师,7000.0,0,大专,7,上海
大数据研发工程师(J11469),15000.0,5,本科,8,北京
资深Python爬虫工程师,37500.0,3,本科,9,广州
资深运维工程师   （交易结算事业部）,26500.0,3,本科,6,深圳
运维开发工程师,10000.0,3,大专,9,成都
研发工程师（总工办）(J11370),15000.0,3,本科,8,北京
资深测试工程师（系统测试方向）,26500.0,5,本科,6,深圳
高级数据产品经理（带团队）-产品技术中心(职位编号：010619),18500.0,0,本科,11,北京
Java高级软件工程师,11500.0,2,大专,5,上海
资深测试工程师（测试开发方向）,26500.0,5,本科,3,深圳
物体识别算法工程师,22500.0,3,硕士,5,北京
高通量测序工程师(职位编号：A11),22500.0,1,硕士,1,上海
Python工程师,12500.0,1,本科,6,上海
高级测试工程师 （交易结算事业部）,20500.0,3,本科,10,深圳
SRE工程师(J10178),25500.0,5,本科,7,北京
数据挖掘分析专业经理-上海-02975,14000.0,5,大专,11,上海
Python讲师（五险一金包吃）,11500.0,3,大专,4,成都
测试经理（交易结算事业部）,33500.0,8,本科,4,深圳
Web研发工程师（成都）-国际(J11728),12500.0,1,本科,6,成都
Salesforce Application Delivery 实施顾问,29166.0,0,本科,1,北京
vEPC开发人员（Java、python）,17500.0,0,本科,1,上海
网络管理岗,19000.0,2,本科,7,深圳
Kubernetes开发工程师,15000.0,0,本科,5,北京
Big data engineer,12000.0,3,本科,1,上海
Python开发工程师(J10388),11500.0,2,大专,5,北京
应用运维管理岗,37500.0,5,本科,7,深圳
IT工程师,9000.0,0,本科,8,上海
会员分析主管(职位编号：baoneng003976),9500.0,0,本科,11,深圳
Python高级开发工程师(J10497),17500.0,5,本科,5,北京
高级测试工程师,18500.0,3,本科,11,深圳
信息安全主管,17500.0,5,本科,8,上海
测试工程师,22500.0,5,本科,10,上海
Python高级开发工程师-高防中心(J10499),17500.0,5,本科,5,北京
助理热工水力设计师（容器及换热器方向）,10416.0,0,硕士,9,成都
服务器软件工程师,12500.0,5,本科,6,深圳
咨询分析师(职位编号：000876),12500.0,0,本科,8,北京
python 后台开发,9000.0,1,大专,2,广州
Unity3d主程,25000.0,2,本科,7,上海
高级热工水力设计师（容器及换热器方向）,17916.0,0,硕士,5,成都
流程TD(职位编号：4),22500.0,3,本科,3,上海
Python高级开发师（问卷网）,22500.0,3,本科,7,上海
IT自动化开发工程师,14000.0,2,大专,9,上海
数值模拟研究员,15000.0,5,硕士,10,东莞
光学结构设计工程师,9000.0,0,本科,11,上海
品学兼优的Python讲师,4500.0,1,本科,9,成都
Linux 运维工程师-技术部,14583.0,0,本科,9,上海
应力分析副研究员,31250.0,3,博士,12,东莞
C++开发工程师（音视频）,16000.0,3,本科,3,成都
架构师(Python技术架构),30000.0,5,本科,6,上海
讲师/教师/乐高机器人老师/,7000.0,0,本科,8,广州
材料科学与工程副研究员,31250.0,3,博士,12,东莞
高级电气工程师（硕士/博士）,9000.0,0,硕士,11,广州
云平台 python 高级开发工程师,17500.0,3,本科,4,广州
博士后（崔杰组）(职位编号：2019CJ1),17500.0,0,博士,10,上海
大数据架构师,22500.0,5,本科,6,北京
高级电气研发工程师（研究生）,9000.0,0,硕士,11,广州
Python培训讲师,15000.0,0,本科,5,北京
软件测试工程师,10500.0,1,本科,14,深圳
生物信息工程师,10500.0,1,本科,11,北京
Principal Product Validation Engineer,12000.0,5,本科,1,北京
Python开发工程师,15000.0,3,本科,5,上海
信贷风险策略分析师,14583.0,0,本科,12,上海
数字前端验证工程师 （应届生岗位）,12000.0,0,硕士,3,上海
测试经理,18500.0,0,本科,8,上海
Python开发工程师(J10288),15000.0,0,大专,10,上海
Lead Verification Engineer-数字前端验证,12000.0,3,本科,2,上海
AI软件工程师,9500.0,1,本科,13,上海
测试工程师,7500.0,0,本科,9,北京
Python开发工程师,15000.0,3,大专,8,上海
量化策略师,37500.0,3,本科,3,深圳
软件测试工程师,11000.0,1,本科,7,上海
Engineer -Big Data Platform,12000.0,5,本科,1,成都
Python课程研发,12500.0,3,本科,5,上海
爬虫工程师,8500.0,2,本科,6,北京
技术美术,20000.0,2,大专,4,上海
软件运维高级工程师,12500.0,5,本科,5,北京
Python开发工程师,17500.0,3,本科,6,北京
项目经理(软件开发),10500.0,5,本科,1,北京
遥感大数据智能分析研发岗,13750.0,2,硕士,9,北京
交付工程师,20000.0,2,本科,6,上海
python讲师或者Go讲师,,0,本科,7,深圳
系统工程师(软件开发),8500.0,5,本科,1,北京
高级软件测试工程师,17500.0,5,本科,9,深圳
人工智能教育培训师,20000.0,3,硕士,8,北京
Python高级讲师 外派长沙 优秀者3-4w,22500.0,3,本科,6,成都
安全渗透测试工程师,17500.0,3,大专,7,广州
数据库管理员（DBA）,17500.0,5,本科,4,上海
人工智能教育培训师,20000.0,3,硕士,8,深圳
Python实习讲师/助教,6000.0,0,大专,1,成都
支撑工程师,5000.0,1,大专,8,成都
人脸识别系统测试,12500.0,3,本科,6,北京
人工智能教育培训师,20000.0,3,硕士,8,上海
Python讲师 带薪年假,10000.0,2,大专,5,成都
Intern- Software Test(软件 测试),7500.0,0,本科,2,上海
软件架构师,22500.0,5,本科,4,上海
测试工程师（遥感业务）,24000.0,0,本科,14,北京
Python讲师,4500.0,3,大专,4,成都
Intern- Validation Engineer(存储 测试),7500.0,0,本科,3,上海
数据分析岗,12000.0,0,本科,7,上海
测试工程师,30000.0,5,本科,8,深圳
Python工程师,11000.0,1,大专,5,成都
测试开发主管工程师(职位编号：71428),12000.0,1,本科,2,北京
Software Test Development Engineer,12000.0,0,本科,1,上海
测试工程师,30000.0,5,本科,8,上海
Python/Nodejs开发技术支持工程师（上海）,11500.0,1,本科,6,上海
感知算法工程师(2019校园招聘),25000.0,0,硕士,4,深圳
Java开发工程师,30000.0,5,本科,4,上海
SSD Firmware Architecture Manager,12000.0,5,本科,3,上海
python开发工程师（广告系统）,22500.0,0,本科,8,北京
zabbix开发工程师(012389)(职位编号：digitalchina012389),17500.0,2,本科,7,北京
性能测试工程师,26500.0,3,大专,8,深圳
Firmware Development Director (SSD),12000.0,1,本科,3,上海
Python开发工程师（游戏服务器）,22500.0,0,本科,9,北京
软件开发实习生,4500.0,0,本科,11,上海
性能测试工程师,26500.0,3,大专,8,上海
Software Engineer,30000.0,0,本科,2,上海
Python开发工程师,22500.0,0,本科,8,北京
JAVA WEB后端开发工程师,12500.0,2,本科,1,深圳
交付工程师,20000.0,0,本科,5,深圳
Silicon Validation Engineer,20833.0,0,本科,1,上海
Python图像工程师,12500.0,0,本科,6,上海
Web安全工程师,22500.0,3,大专,6,上海
运维开发工程师,22500.0,0,本科,7,深圳
IP Verification Engineer,27500.0,0,本科,2,上海
中级测试工程师,12500.0,2,本科,6,上海
Python开发工程师（SaaS云端开发）,18000.0,2,大专,5,上海
测试开发工程师,26500.0,0,本科,8,深圳
Hardware& Silicon Validation,20833.0,0,本科,1,上海
数据分析,10416.0,2,本科,9,上海
Python老师,7000.0,0,本科,8,广州
Java开发工程师,30000.0,5,本科,4,深圳
生物信息分析工程师,7000.0,0,本科,8,广州
少儿编程讲师（python）,6500.0,0,本科,2,广州
云服务运维工程师,12500.0,2,本科,6,北京
Senior CAD engineer (front end),12000.0,5,本科,4,上海
Python高级开发工程师,12916.0,0,本科,2,广州
c/c++高级开发工程师,35000.0,5,本科,13,北京
音频语音算法工程师,17500.0,3,本科,7,北京
2019校招-软件工程方法开发工程师,17500.0,0,硕士,2,北京
Python开发工程师,12500.0,0,本科,6,广州
测试开发实习生,4500.0,0,本科,10,上海
运维工程师,6500.0,2,大专,8,广州
校招―芯片开发工程师,22916.0,0,本科,4,北京
ROS开发工程师,17500.0,2,本科,10,深圳
高级python爬虫工程师,20000.0,3,本科,11,成都
算法设计工程师,27500.0,2,硕士,1,广州
软件测试（Python前端 06）,9000.0,2,大专,6,上海
Linux开发工程师(初级),7500.0,0,大专,7,广州
自然语言处理研发工程师,12000.0,0,硕士,1,上海
Python全栈工程师,40000.0,8,本科,2,深圳
高级 Web 开发工程师（高级）,15000.0,3,大专,4,广州
资深自然语言处理研发软件工程师,12000.0,0,硕士,1,上海
Linux开发工程师(高级),16500.0,5,大专,7,广州
Python开发工程师,15000.0,2,大专,7,北京
运维工程师,10000.0,2,大专,3,成都
技术支持工程师,10000.0,1,大专,10,深圳
Linux开发工程师(中级),11000.0,3,大专,7,广州
Python讲师,15000.0,2,大专,4,北京
AI/自然语言处理算法工程师,12500.0,0,本科,6,成都
亚太研发中心软件工程实习生,3300.0,0,本科,1,上海
算法开发工程师,22500.0,2,本科,4,广州
Python web开发,9500.0,1,本科,4,成都
图像识别算法工程师,11000.0,0,本科,7,成都
测试开发工程师,22500.0,2,本科,5,上海
Web开发主管（管理岗）,13500.0,2,本科,6,广州
少儿编程讲师-python方向,22500.0,0,本科,8,北京
大数据销售经理,14583.0,2,本科,10,深圳
少儿编程讲师-Python方向,20000.0,3,本科,7,北京
大数据开发工程师,27500.0,3,本科,4,广州
Data Engineer 数据工程师,17500.0,2,本科,1,上海
急聘安亭校区Python编程教师,9000.0,2,大专,11,上海
中控数据库工程师,13000.0,3,本科,5,上海
大数据分析主管,22500.0,5,本科,4,广州
人脸识别算法工程师,37500.0,2,硕士,9,北京
软件工程师Software engineer,10500.0,1,本科,2,上海
Python开发工程师,12500.0,0,本科,3,北京
大数据开发工程师,20000.0,1,本科,9,广州
运维工程师,7000.0,0,本科,5,上海
Python开发工程师,14000.0,2,本科,4,成都
运维工程师,9000.0,2,本科,5,广州
机器视觉与图像处理算法工程师,15000.0,2,本科,6,广州
智能运维工程师(职位编号：004027),33333.0,3,本科,11,上海
开发技术经理（python/C++）,25000.0,5,本科,7,成都
功能测试工程师,15000.0,3,大专,7,上海
测试开发工程师,12000.0,0,本科,9,深圳
嵌入式图像算法工程师,15000.0,2,本科,6,广州
Python开发工程师（金融交易系统开发）,7000.0,1,本科,11,上海
运维工程师,12500.0,0,本科,5,深圳
芯片验证固件工程师,22500.0,3,本科,6,深圳
Web前端开发工程师,9500.0,3,大专,7,广州
python+大数据,11000.0,0,本科,11,上海
腾讯云售前工程师（深圳）,22500.0,0,大专,4,上海
ROS工程师,15000.0,2,本科,9,广州
芯片验证工程师,17500.0,0,本科,2,上海
python教研 （全职-教研+授课方向）,20000.0,2,本科,1,北京
视觉SLAM算法工程师,35000.0,0,硕士,8,上海
Junior Technical Artist,12500.0,0,本科,6,上海
机器视觉算法工程师,18000.0,2,本科,5,广州
图形芯片RTL设计高级主管工程师(职位编号：000761),35000.0,1,本科,6,上海
测试工程师,11500.0,0,本科,5,上海
IC验证工程师,20000.0,0,本科,3,北京
GPU Power Modeling Engineer(职位编号：000747),25000.0,0,本科,2,上海
运维工程师,12500.0,2,本科,6,广州
高级生物信息研发工程师(职位编号：Berry001581),15000.0,0,硕士,10,北京
图形芯片验证主管工程师(职位编号：000635),35000.0,0,本科,3,上海
大数据开发工程师,13000.0,1,本科,9,深圳
生物信息算法工程师(职位编号：002610),15000.0,0,本科,12,北京
生物信息工程师,10416.0,0,本科,9,深圳
Python全栈工程师,16000.0,0,本科,5,深圳
System Administrator（Linux）,9000.0,0,大专,4,成都
生物信息工程师2862(职位编号：002862),11500.0,0,本科,11,北京
Python高级开发工程师,17500.0,3,本科,8,北京
临床生物信息研发工程师3075(职位编号：003075),15000.0,0,硕士,10,北京
机器学习工程师,22500.0,3,本科,4,上海
Python开发工程师,21500.0,5,本科,4,上海
生物信息工程师（成都）3098(职位编号：Berry003098),12000.0,0,硕士,10,成都
Android开发（游戏SDK）,17500.0,0,本科,3,深圳
服务器开发（懂python）(职位编号：611854725915051),9000.0,2,本科,4,北京
Bioinformatics & Data Mining Engineer,11500.0,2,本科,1,深圳
技术总监,29166.0,1,本科,11,上海
生物信息工程师（医学信息分析部）(职位编号：001337),11500.0,0,本科,12,北京
Python/JS开发工程师(职位编号：746552385115500),12500.0,3,本科,6,成都
量化程序员,20833.0,1,本科,10,广州
视觉算法工程师,22500.0,0,硕士,9,深圳
交通流仿真工程师-自动驾驶,21000.0,3,本科,9,上海
python开发工程师(职位编号：582066079915812),12500.0,2,大专,4,成都
软件测试工程师,7000.0,2,大专,8,北京
数据挖掘工程师,20000.0,3,本科,7,深圳
自动驾驶-高级仿真数据工程师,30000.0,3,本科,7,上海
Python开发工程师(职位编号：681943893816181),12500.0,3,本科,6,上海
高级NLP自然语言开发工程师,32500.0,0,本科,5,上海
自动驾驶-高级仿真开发工程师,37500.0,5,本科,10,上海
机器人教师,9000.0,2,大专,8,广州
Python 开发工程师(职位编号：743373788716278),17500.0,3,大专,6,深圳
研发工程师 / 测试工程师,6000.0,0,本科,2,乌鲁木齐
自动驾驶-仿真开发工程师,24000.0,3,本科,9,上海
IT技术支持,7500.0,2,本科,4,成都
Python 开发工程师(职位编号：838936475416553),17500.0,1,大专,6,深圳
云平台全栈工程师,30000.0,3,本科,8,上海
网络管理员,4000.0,0,本科,10,广州
青少儿Python编程课开发,9000.0,0,本科,2,深圳
资深Houdini技术美术,37500.0,3,本科,4,上海
